Age,Salary
29,150000
29,150000
29,150000
29,150000
29,150000
29,150000
29,150000
29,150000
29,150000
29,150000
29,150000
29,180000
29,180000
29,180000
29,180000
29,180000
29,180000
29,180000
29,180000
29,180000
29,180000
29,180000
29,180000
29,180000
29,180000
29,180000
29,180000
29,180000
29,180000
29,180000
29,180000
29,180000
29,180000
29,180000
29,180000
29,180000
29,180000
29,180000
29,180000
29,180000
29,180000
29,180000
29,180000
29,180000
29,180000
29,180000
29,180000
29,180000
29,49000
29,49000
29,49000
29,49000
29,49000
29,49000
29,49000
29,60000
29,60000
29,90000
29,90000
29,90000
29,90000
29,90000
29,90000
29,90000
29,55000
29,65000
29,65000
29,65000
29,65000
29,70000
29,70000
29,70000
29,75000
29,80000
29,104702
29,104702
29,182000
29,70000
29,70000
29,70000
29,70000
29,102868
29,132720
29,132720
29,98568
29,98568
29,100000
29,100000
29,100000
29,100000
29,100000
30,40000
30,40000
30,40000
30,40000
30,45000
30,45000
30,50000
30,55000
30,50000
30,55000
30,145000
30,145000
30,145000
30,145000
30,145000
30,145000
30,145000
30,145000
30,145000
30,145000
30,145000
30,145000
30,145000
30,145000
30,160000
30,160000
30,160000
30,180000
30,180000
30,180000
30,180000
30,180000
30,75000
30,55000
30,55000
30,55000
30,55000
30,55000
30,57000
30,57000
30,57000
30,57000
30,57000
30,57000
30,57000
30,57000
30,57000
30,57000
30,57000
30,57000
30,57000
30,57000
30,57000
30,57000
30,57000
30,57000
30,57000
30,57000
30,57000
30,57000
30,57000
30,57000
30,58000
30,58000
30,58000
30,58000
30,58000
30,58000
30,58000
30,58000
30,60000
30,65000
30,65000
30,65000
30,65000
30,65000
30,65000
30,65000
30,65000
30,65000
30,65000
30,65000
30,65000
30,65000
30,65000
30,65000
30,80000
30,70000
30,70000
30,70000
30,70000
30,85000
30,85000
30,85000
30,85000
30,85000
30,85000
30,85000
30,85000
30,85000
30,90000
30,90000
30,90000
30,90000
30,90000
30,90000
30,90000
30,90000
30,90000
30,90000
30,90000
30,90000
30,90000
30,90000
30,90000
30,90000
30,90000
30,90000
30,90000
30,90000
30,90000
30,90000
30,90000
30,90000
30,90000
30,90000
30,90000
30,90000
30,90000
30,90000
30,90000
30,90000
30,90000
30,90000
30,90000
30,90000
30,90000
30,90000
30,90000
30,90000
30,90000
30,90000
30,90000
30,90000
30,90000
30,90000
30,90000
30,90000
30,90000
30,95000
30,95000
30,95000
30,95000
30,95000
30,95000
30,95000
30,95000
30,95000
30,95000
30,95000
30,95000
30,95000
30,95000
30,95000
30,100000
30,100000
30,100151
30,89995
30,25000
30,25000
30,25000
30,25000
30,25000
30,25000
30,25000
30,25000
30,26000
30,26000
30,26000
30,26000
30,26000
30,26000
30,26000
30,26000
30,40000
30,49000
30,49000
30,49000
30,49000
30,49000
30,49000
30,49000
30,90000
30,92438
30,92438
30,92438
30,100425
30,100867
30,100867
30,100867
30,101733
30,101733
30,101733
30,101733
30,102465
30,102828
30,102828
30,102828
30,105000
30,105000
30,105000
30,105000
30,105000
30,105000
30,105000
30,105000
30,105000
30,105000
30,105000
30,105000
30,105000
30,105000
30,105000
30,105000
30,105000
30,106278
30,107906
30,110000
30,110707
30,110707
30,110707
30,110707
30,130000
30,130000
30,180000
30,180000
30,180000
30,180000
30,100000
30,170000
30,170000
30,170000
30,170000
30,170000
30,170000
30,170000
30,170000
30,170000
30,170000
30,170000
30,170000
30,170000
30,185000
30,185000
30,185000
30,185000
30,185000
30,185000
30,185000
30,185000
30,185000
30,185000
30,185000
30,185000
30,185000
30,185000
30,185000
30,185000
30,185000
30,185000
30,185000
30,185000
30,185000
30,185000
30,185000
30,185000
30,185000
30,185000
30,185000
30,185000
30,185000
30,185000
30,185000
30,185000
30,185000
31,45000
31,50000
31,50000
31,50000
31,50000
31,50000
31,50000
31,55000
31,45000
31,45000
31,55000
31,155000
31,155000
31,155000
31,155000
31,155000
31,155000
31,155000
31,155000
31,155000
31,155000
31,155000
31,155000
31,155000
31,155000
31,40000
31,500
31,50000
31,50000
31,55000
31,65000
31,65000
31,65000
31,65000
31,65000
31,65000
31,65000
31,65000
31,74000
31,104378
31,104378
31,104378
31,104378
31,110000
31,110000
31,110000
31,100000
31,100000
31,100000
31,107718
31,108204
31,108267
31,108267
31,108267
31,25000
31,25000
31,25000
31,25000
31,25000
31,25000
31,25000
31,40000
31,38000
31,38000
31,40000
31,60000
31,170000
31,180000
31,180000
31,180000
31,180000
31,195000
31,62000
31,68000
31,105000
31,95000
31,101186
31,101186
31,113065
31,113563
31,114290
31,114290
31,114290
31,108799
31,120000
31,120000
31,120000
31,120000
31,120000
31,120000
31,120000
31,120000
31,120000
31,120000
31,120000
31,120000
31,120000
31,120000
31,120000
31,120000
31,120000
31,75000
31,120000
31,120000
31,120000
31,120000
31,120000
31,140000
31,140000
31,140000
31,140000
31,140000
31,140000
31,140000
31,140000
31,140000
31,140000
31,140000
31,140000
31,140000
31,140000
31,140000
31,140000
31,140000
31,140000
31,140000
31,140000
31,140000
31,140000
31,140000
31,140000
31,140000
31,140000
31,140000
31,140000
31,140000
31,140000
31,140000
31,140000
31,140000
31,195000
31,195000
31,195000
32,50000
32,60000
32,50000
32,55000
32,185000
32,185000
32,185000
32,185000
32,185000
32,45000
32,45000
32,40000
32,90000
32,90000
32,110000
32,110000
32,110000
32,120000
32,120000
32,80000
32,80000
32,80000
32,80000
32,80000
32,80000
32,80000
32,80000
32,80000
32,80000
32,80000
32,80000
32,80000
32,115000
32,100000
32,120000
32,120000
32,77000
32,77000
32,77000
32,77000
32,77000
32,77000
32,77000
32,77000
32,80000
32,80000
32,80000
32,80000
32,80000
32,80000
32,80000
32,80000
32,115000
32,115000
32,115000
32,115000
32,115000
32,115000
32,115000
32,115000
32,115000
32,115000
32,115000
32,115000
32,115000
32,115000
32,115000
32,115000
32,115000
32,115000
32,115000
32,130000
32,80000
32,90000
32,90000
32,100000
32,100000
32,100000
32,100000
32,100000
32,100000
32,100000
32,100000
32,100000
32,100000
32,100000
32,100000
32,120000
32,95000
32,120000
32,120000
32,120000
32,120000
32,120000
32,120000
32,120000
32,120000
32,120000
32,123781
32,120000
32,145000
32,145000
32,145000
32,145000
32,145000
32,145000
32,145000
32,145000
32,145000
32,145000
32,145000
32,145000
32,145000
32,145000
32,145000
32,145000
32,145000
32,195000
32,193000
32,193000
33,50000
33,70000
33,70000
33,70000
33,70000
33,70000
33,105000
33,75000
33,75000
33,75000
33,75000
33,75000
33,75000
33,75000
33,75000
33,115000
33,115000
33,115000
33,115000
33,115000
33,115000
33,115000
33,115000
33,115000
33,115000
33,115000
33,115000
33,115000
33,115000
33,115000
33,115000
33,115000
33,115000
33,115000
33,115000
33,115000
33,115000
33,115000
33,115000
33,115000
33,115000
33,115000
33,115000
33,65000
33,65000
33,90000
33,90000
33,90000
33,90000
33,90000
33,130000
33,130000
33,130000
33,130000
33,130000
33,130000
33,130000
33,130000
33,130000
33,130000
33,130000
33,130000
33,130000
33,130000
33,130000
33,130000
33,130000
33,80000
33,80000
33,80000
33,95000
33,95000
33,95000
33,95000
33,95000
33,95000
33,95000
33,95000
33,124071
33,124071
33,124071
33,133326
33,140000
33,55000
33,95000
33,90000
33,195000
33,190000
33,195000
33,195000
33,195000
33,195000
33,195000
33,195000
33,195000
33,195000
33,195000
33,195000
33,195000
33,195000
33,196000
33,198000
33,198000
33,198000
33,198000
33,198000
33,198000
33,198000
33,198000
33,198000
33,198000
33,198000
33,198000
33,198000
33,198000
33,198000
33,198000
33,198000
33,198000
33,198000
33,198000
33,198000
33,198000
33,198000
33,198000
33,198000
33,198000
33,198000
33,198000
33,198000
33,198000
33,198000
33,198000
33,198000
33,198000
33,198000
33,198000
33,198000
33,198000
33,110000
33,120000
33,75000
33,90000
33,115000
33,95000
33,95000
33,100000
33,105000
33,105000
33,105000
33,105000
33,105000
33,105000
33,105000
33,105000
33,105000
33,105000
33,105000
33,105000
33,120000
33,120000
33,120000
33,120000
33,122581
33,122970
33,122970
33,122970
33,135000
33,119918
33,119918
33,119918
33,121120
33,121432
33,124141
33,126753
33,126753
33,130000
33,130000
33,130000
33,130000
33,130000
33,130000
33,130000
33,130000
33,130000
33,130000
33,130000
33,130000
33,130000
33,130000
33,130000
33,130000
33,130000
33,130000
33,130000
33,130000
33,130000
33,130000
33,130000
33,130000
33,130000
33,130000
33,130000
33,130000
33,130000
33,130000
33,135000
33,135000
33,135000
33,135000
33,135000
33,135000
33,135000
33,135000
33,135000
33,135000
33,135000
33,135000
33,135000
33,135000
33,135000
33,135000
33,135596
33,135596
33,135596
33,135596
33,136533
33,136986
33,136986
33,136986
33,112439
33,113334
33,113334
33,113334
33,119419
33,129686
33,70000
33,70000
33,75000
34,70000
34,70000
34,70000
34,75000
34,75000
34,75000
34,75000
34,75000
34,75000
34,75000
34,75000
34,75000
34,75000
34,75000
34,75000
34,75000
34,75000
34,75000
34,75000
34,130000
34,122485
34,122485
34,99000
34,99000
34,99000
34,99000
34,99000
34,99000
34,99000
34,99000
34,70000
34,80000
34,80000
34,80000
34,100000
34,100000
34,95000
34,196000
34,190000
34,196000
34,196000
34,196000
34,196000
34,196000
34,196000
34,196000
34,196000
34,196000
34,120000
34,130000
34,95000
34,95000
34,95000
34,140000
34,163398
34,163398
34,150000
34,150000
34,150000
34,150000
34,150000
34,150000
34,150000
34,150000
34,160000
34,160000
34,160000
34,160000
34,160000
34,160000
34,160000
34,160000
34,170000
34,170000
34,170000
35,60000
35,85000
35,85000
35,85000
35,85000
35,85000
35,85000
35,90000
35,90000
35,190000
35,190000
35,190000
35,190000
35,190000
35,35000
35,90000
35,92000
35,92000
35,92000
35,92000
35,92000
35,92000
35,92000
35,92000
35,145000
35,165000
35,170000
35,114776
35,114776
35,166375
35,166375
35,80000
35,80000
35,85000
35,85000
35,85000
35,85000
35,85000
35,85000
35,85000
35,92000
35,92000
35,92000
35,92000
35,92000
35,92000
35,92000
35,92000
35,140000
35,120000
35,120000
35,120000
35,120000
35,120000
35,120000
35,120000
35,120000
35,120000
35,120000
35,120000
35,120000
35,120000
35,120000
35,120000
35,120000
35,120000
35,120000
35,120000
35,120000
35,120000
35,120000
35,120000
35,120000
35,120000
35,120000
35,120000
35,120000
35,140000
35,110000
35,110000
35,110000
35,110000
35,110000
35,110000
35,110000
35,110000
35,130355
35,145000
35,151901
35,152039
35,152039
35,134979
35,151078
35,151078
35,151078
35,160000
35,160000
35,160000
35,160000
35,160000
35,80000
35,80000
35,95000
35,95000
35,95000
35,95000
35,95000
35,95000
35,95000
35,95000
35,95000
35,95000
35,95000
35,95000
35,150000
35,150000
35,160000
35,160000
35,160000
35,160000
35,160000
35,160000
35,160000
35,160000
35,170000
35,175000
36,60000
36,45000
36,85000
36,95000
36,95000
36,60000
36,35000
36,91000
36,80000
36,150000
36,85000
36,85000
36,85000
36,85000
36,85000
36,85000
36,85000
36,85000
36,85000
36,85000
36,85000
36,85000
36,85000
36,85000
36,85000
36,85000
36,85000
36,130000
36,140000
36,140000
36,100000
36,100000
36,100000
36,100000
36,100000
36,100000
36,100000
36,117000
36,117000
36,117000
36,117000
36,117000
36,117000
36,117000
36,117000
36,134482
36,160000
36,160000
36,160000
36,160000
36,160000
36,130356
36,139413
36,140010
36,140010
36,140010
36,144647
36,141090
36,95000
36,95000
36,95000
36,95000
36,100000
36,100000
36,100000
36,160000
36,160000
36,160000
36,160000
36,160000
36,160000
36,160000
36,160000
36,170000
36,170000
36,170000
36,170000
36,170000
36,170000
36,170000
36,170000
36,170000
36,170000
36,170000
36,170000
36,170000
36,170000
36,170000
36,170000
36,170000
36,170000
36,170000
36,170000
36,170000
36,175000
36,185000
36,185000
36,185000
36,185000
36,185000
36,185000
36,185000
36,185000
36,185000
36,185000
36,185000
36,185000
36,185000
36,185000
36,185000
37,100000
37,120000
37,90000
37,149217
37,149217
37,150000
37,170000
37,170000
37,160000
37,137336
37,95000
37,95000
37,110000
37,100000
37,105000
37,105000
37,155000
37,110000
37,160000
37,125000
37,125000
37,125000
37,125000
37,125000
37,125000
37,125000
37,125000
38,120000
38,120000
38,80000
38,80000
38,110000
38,110000
38,110000
38,120000
38,100000
38,131860
38,90000
38,90000
38,100000
38,110000
38,110000
38,110000
38,110000
38,110000
38,110000
38,110000
38,110000
38,155000
38,155000
38,155000
38,134858
38,134858
38,170000
38,170000
38,170000
38,170000
38,170000
38,170000
38,170000
38,170000
38,140000
38,140000
38,140000
38,140000
38,140000
38,140000
38,140000
38,140000
38,140000
38,140000
38,140000
38,140000
38,144496
38,145052
38,145052
38,145052
39,110000
39,55000
39,65000
39,120000
39,70000
39,65000
39,90000
39,95000
39,130000
39,100000
39,200000
39,200000
39,200000
39,200000
39,200000
39,200000
39,200000
39,200000
39,200000
39,200000
39,200000
39,200000
39,200000
39,200000
39,200000
39,200000
39,200000
39,200000
39,200000
39,200000
39,200000
39,200000
39,200000
39,200000
39,200000
39,200000
39,200000
39,200000
39,200000
39,200000
39,200000
39,200000
39,210000
39,210000
39,210000
39,80000
39,100000
39,110000
39,110000
39,110000
39,110000
39,110000
39,110000
39,110000
39,120000
39,120000
39,120000
39,120000
39,120000
39,120000
39,120000
39,120000
39,120000
39,120000
39,120000
39,120000
39,120000
39,120000
39,120000
39,120000
39,120000
39,120000
39,120000
39,120000
39,120000
39,120000
39,120000
39,160000
39,160000
39,160000
39,160000
39,160000
39,160000
39,170000
39,150000
39,150000
39,150000
39,150000
39,150000
39,160000
39,160000
39,160000
39,160000
39,160000
39,160000
39,160000
39,160000
39,160000
39,160000
39,160000
39,160000
39,160000
39,160000
39,160000
39,160000
39,160000
39,160000
39,160000
39,160000
39,160000
39,160000
39,160000
39,160000
39,160000
39,160000
39,135853
39,170000
39,170000
39,170000
39,170000
39,134641
39,134641
39,130000
39,143814
39,145000
39,145000
39,145000
39,145000
39,145000
39,145000
39,145000
39,145000
39,145000
39,145000
39,145000
39,145000
40,105000
40,60000
40,80000
40,100000
40,130000
40,110000
40,65000
40,80000
40,110000
40,210000
40,215000
40,215000
40,215000
40,215000
40,215000
40,215000
40,215000
40,215000
40,215000
40,215000
40,215000
40,215000
40,215000
40,215000
40,215000
40,215000
40,215000
40,100000
40,120000
40,130000
40,120000
40,120000
40,120000
40,120000
40,120000
40,120000
40,120000
40,120000
40,122000
40,122000
40,122000
40,122000
40,122000
40,122000
40,122000
40,130000
40,130000
40,130000
40,130000
40,130000
40,130000
40,130000
40,130000
40,160000
40,138032
40,138032
40,160000
40,160000
40,160000
40,160000
40,160000
40,160000
40,160000
40,160000
40,125000
40,125000
41,90000
41,95000
41,95000
41,80000
41,110000
41,151315
41,151315
41,80000
41,110000
41,120000
41,100000
41,165000
41,120000
41,160000
41,131000
41,131000
41,131000
41,131000
41,131000
41,131000
41,131000
41,131000
41,140000
41,140000
41,140000
41,140000
41,140000
41,140000
41,140000
41,140000
41,165000
41,138662
41,138662
41,180000
41,185000
41,185000
41,200000
41,200000
41,200000
41,200000
41,200000
41,200000
41,200000
41,200000
41,200000
41,200000
41,200000
41,200000
41,200000
41,200000
41,200000
41,200000
41,200000
41,200000
41,200000
41,200000
41,200000
41,200000
41,200000
41,200000
41,200000
41,200000
41,160000
42,120000
42,100000
42,197000
42,148446
42,148446
42,150534
42,120000
42,140000
42,120000
42,110000
42,170000
42,110000
42,110000
42,120000
42,120000
42,120000
42,120000
42,120000
42,120000
42,120000
42,120000
42,125000
42,125000
42,130000
42,130000
42,130000
42,130000
42,135000
42,135000
42,170000
42,140000
42,140000
42,140000
42,140000
42,140000
42,140000
42,140000
42,140000
42,140000
42,140000
42,140000
42,140000
42,163558
42,163978
42,163978
42,163978
42,137000
42,138286
42,138286
42,140000
42,150000
42,140000
43,120000
43,120000
43,120000
43,120000
43,160000
43,170000
43,140000
43,140000
43,140000
43,140000
43,146000
43,146000
43,146000
43,146000
43,146000
43,146000
43,146000
43,146000
43,150000
43,150000
43,150000
43,152944
43,180000
43,140000
43,140000
43,190000
43,190000
43,190000
43,190000
43,190000
43,190000
43,190000
43,190000
43,190000
43,190000
43,190000
43,190000
43,190000
43,190000
43,190000
43,190000
43,190000
43,190000
43,190000
43,190000
43,140000
43,150000
43,150000
43,150000
43,150000
43,150000
43,150000
43,150000
43,150000
43,150000
43,150000
43,150000
43,140000
43,155944
43,156486
43,156486
43,156486
44,140000
44,170000
44,170000
44,170000
44,170000
44,170000
44,170000
44,170000
44,170000
44,152000
44,152000
44,152000
44,152000
44,152000
44,152000
44,152000
44,152000
44,165000
44,165000
44,165000
44,165000
44,165000
44,165000
44,120000
44,120000
44,135000
44,135000
44,135000
44,135000
44,135000
44,135000
44,140000
44,140000
44,190000
44,145000
44,150000
44,150000
44,150000
44,150000
44,150000
44,140000
44,160000
44,160000
44,160000
44,190000
